QA3&7,[RDKB]Some WiFi objects don't map to snmp mibs and arrisRouterBssSecurityMode mapping value is wrong
QA3&7,[Haleakala][Hotspot] Need clarification: currently modem stops sending ICMP ping to GRE server if there's no client connected to the hotspot SSID
QA2,[PUMA7][Auto Download] DG3450/TG3452 occasionally doesn't come up after upgrading with AR01.01.090 simg on fused units
QA6,[Multi-Language]The translation of "PAGE_PORT_MAPPING_PORT_TRIGGERING_ADD_POPUP_TITLE" is not consistent with <DOCSIS 3.1 DE - Gateway Lanuguage - Version 13>
QA4,[EM]Sometimes modem cannot enter EM 1x1 mode at the first try when the entry thresholds are met (3/5 times reproduced)
QA2,[CT][Security][DDoS] Wireless LAN client cannot ping WAN host when GW/MTA is under DS direction IPv4 flooding attack
QA6,[TWC][Puma6]The parameter "Device.DHCPv4.Server.Pool.200.DNSServers" value displays empty.
QA6,"[RDKB][MIB] ""Wrong type"" returned when snmpget mib arrisRouterRDKLanClientCount, arrisRouterRDKIpv4LanClientStaticIPAddr and arrisRouterRDKIPv4LanClientIPAddr"
QA3&7,[MTK]¡°Segmentation fault¡± was caught in ARM port during modem reboot or set default.
QA3&7,[DG1670A/TW] Some devices dis-associate/associate many times in IOT Real Application Testing with advanced features enabled.
BLR,"[puma7][Ring waveform]:during the ring, change the ring waveform(arrisMtaDevEndPntRingingWaveform.1) from trapezoidal to sinusoidal via snmpset, the ring waveform will change to sinusoidal."
QA6, The GUI become not accessible and also ping 192.168.0.1 failed
QA6,[Puma7][GW] arrisRouterLanEtherPortSpeed was still 100 when set it to 1000 and change arrisRouterLanEtherPortAuto from "manualConfigure" to "autoNegotiate"
QA6,"[TWC] DUT store the ACS URL based on how it obtain it, not based on what kind of URL it is."
QA3&7,"[MTK][Band Steering] Enable Band Steering, the 5GHz radio SHOULD be changed to match the 2.4GHz radio settings automatically."
QA4,[Clone from PD33216] The function of Enhanced Software Loading doesn't work
QA3&7,[MTK][IOT][TG1652] Most devices dis-associate/re-associate at the same time after 6 hours IOT Real Application Testing with advanced features enabled.
QA3&7,[RDKB] Some devices disconnected and didn't reconnect again during IOT Real Application Testing with advanced features enabled. (Bandsteering)
QA3&7,[RDKB][Hotspot] Modem didn't send ICMP PING packets to WLAN GW until wireless client connected and acquired the IP address
QA6,[Puma7] TR-069 Connection Request showing IPv4 address when CM is in dualStack mode and GW is in IPv4 only mode
QA6," In Safari Browser the EDIT Button is not displayed properly in the Parental Control> Managed Sites, Managed Services, Managed Devices page and Advanced > Port Forwarding page."
QA3&7,[RDKB][veriwave]Veriwave interop: 5G 11ac 80 MHz MCS9 NSS3 WLAN to LAN TCP Goodput sometimes as low as 0.
QA3&7,"[WECB][Puma6]SNM walk mib hneMib, ""Exception Caught""(Process name: gwsa_thread_0) was caught in ARM and mib browser response ""Generic error """
QA6,[LGI][English] Incorrect translation of strings in Port forwarding.
QA2,[Wired Throughput] Low throughput performance of TCP with IPSec
QA6,[Vodafone][Phone Numbers]"Operational" word is not getting translated in German and Turkish under Phone->Phone Numbers page
QA4,Expected event 69010700 was not genarated when CM rejects inapplicable loads via HTTP download
QA6,The parameter Device.MoCA.Interface.{i}.AssociatedDevice.{i}.PreferredNC will display incorrect value when change PreferredNC of the MoCA device.
QA6,Some pages and sub tabs are taking long time to load
QA6,[LGI][UI]: user is able to create duplicate rules on IPV4 and IPV6 Port Filtering page.
QA6,"[Language][Deutsch]When testing First Install page will display with GERMAN language, it has an error on the Perfect Page . "
QA6,[IE V11] Router Time is not updating in GUI under Gateway > Time
QA6,[RDKB][Puma7][MoCA]MoCA Beacon Power Reduction can't be configured via GUI
QA2,[Soak] [Puma7] Modem lost the eRouter IP after 12 hours soak test.
QA6,"[Puma7][eRouter] When arrisRouterLanEtherPortAuto is ""autoNegotiate"", arrisRouterLanEtherPortDuplex and arrisRouterLanEtherPortSpeed should not work"
QA4,"[PNM] When Mib docsPnmCmDsOfdmSymTrigEnable/ docsPnmCmDsOfdmMerMarMeasEnable is enabled, test file can't be transmitted to the server."
QA3&7,Clone PD 19880 from P6 RoW to Charter - [HotSpot][Throughput] TG1652G/NA SNMP timeout during hotspot throughput testing and fix the route issue of ping to RIP interface
QA2,[XREF PD25802] Implement 35738 to P6 Charter branch: Time server vulnerable to OS command injection
QA3&7,"[RDKB] Modem auto-reboot several times, and found ""HW_MBOX_KERNEL_ERROR[hwMbox_sendOpcode:1877]: cid 7: timeout expired!"" in ARM"
QA6,[TWC][Puma6]The value of "Device.Firewall.Level.{i}.Alias" can NOT be writable and the value is empty.
QA6,[Status&Support->Diagnostic Utility] Usually failed to update the test result via refresh the page after input Ping/Traceroute Target and click button "Start Test"
QA3&7,[Haleakala][Hotspot] GRE Failover behavior is not proper
QA2,[Soak] [Puma6] Obvious ATOM memory leak 22.5M per day is found during soak tests.
QA2,[Wired Throughput][Puma7] Modem Downstream  TCP with window scale 8 throughput curve has 30 seconds jitter cycle and  about 150Mbps jitter range.
QA6,[cusadmin]Unable to save the 2.4/5GHz Wireless Advanced Settings via cusadmin account
QA3&7,"[RDKB]2.4G AP scan SupportedStandards should be b,g,n instead of g,n"
QA6,[Puma7]Gateway send event code "1 BOOT" instead of "0 BOOTSTRAP" in the inform after the ACS URL was changed via TLV202.2
QA3&7,[Haleakala][WMM]Voice UDP flow does not have higher priority than video UDP flow for 5G wifi client
BLR,"New TR-181 parameters'  3 numbers per TEL can be operational ,but  the accessorial  numbers were block."
QA4,[SNMP] Event logs for BPI enable/disable are not updating in SNMPwalk (docsDevEventTable)
QA3&7,[RDKB][3442] The UDP traffic of 2.4G in upstreams is much lower than downstrams when enable 4 ssids
QA6,[Puma7][DHCPv6]Win 7 CPE will send release message at the second T1 time even if the first T1 renew successfully.
QA6,[cusadmin] Configured "Mode" value from drop down lists is not taking effect for both 2.4GHz & 5GHz GUEST Wi-Fi Network
QA6,Clone from 27972-[GW][DSlite]The LAN CPE IPv4 DHCP lease time is 20s after DS-lite enabled.
QA3&7,[RDKB] 5G SSID only works in 20MHz if set wireless mode to 802.11n via GUI
QA6,[RDK-B] [WEBGUI] default security mode incorect and Channel/BW cannot be select
BLR,The Main AP or Extender should support store and set its time zone based on configuration from the SURFboard mAX Mobile Application during the on-boarding process.
QA2,[XREF PD48279][Mobile APP][Security] Implement PD 48293 in AR01.02: Further Improve LCA Authorization
QA3&7,Clone 49343 to AR01.01.106.x:  [RDK-B]: Wi-Fi is dropping off completely after disabling the band-steering from mobile app and GUI [CRM 787]
BLR,Bluetooth pairing fail during process mAX mobile application over bluetooth.
BLR,Clone 41060 to AR01.01.x: [345X][Mobile App][Security] LCA should not print sensitive info (password) to log file or session file
QA3&7,[HNC Client Steering] mib hncSteerSteeringTypeControl cannot persist after modem reboot
QA3&7,[HNC Client Steering] "Steering History" page always shown steering type as "BSS Transition Request Command" even if the actually type is "BLACKLIST"
QA3&7,"[HNC Client Steering]After snmp walk mib hncSteeringMibObjects several times, some hnc mib value auto change to false and snmp set mib hncSteerSteeringTypeControl returns ""Undo failed"""
QA3&7,[AHNC]Configure HNE firmware upgrade with incorrect UpdateFWFilename still can upgrade success.
QA3&7,[AHNC]No Link Quality and RSSI Average in Topology Details of Topology tree > SSID > WiFi Client
QA3&7,[HNC Client Steering]Process HncInit be restarted during WiFi client be steered from GW to HNE
QA3&7,[HNC][Client Steering]The client with traffic be steered during channel utilization triggered Steer
